t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0011,0.485264,0.499978,0.493684,0.526295,0.481551,0.498019,0.503146,0.535026,0.455575,0.493128,0.472024,0.528524,0.461146,0.572612,0.525502,0.499869,0.482272,0.48984,0.537317,0.546072,0.501362,0.524333,0.511095,0.460648,0.539784,5.34446,0.576908,0.505899,0.513639,0.528379,0.505913,0.49275,0.489919,0.477927,0.515688,0.500407,0.493223,0.516108,0.476554,0.496626,0.490031,0.514655,0.476459,0.526961,0.544884,0.499734,0.492905,0.516182,0.502956,0.454392,0.0204611
0.0012,0.485148,0.499651,0.494381,0.526106,0.481549,0.498961,0.502853,0.534787,0.455742,0.493251,0.472313,0.528905,0.460467,0.572828,0.526016,0.499906,0.482022,0.490318,0.537393,0.545661,0.502302,0.523786,0.511469,0.460732,0.551007,5.32368,0.587867,0.505946,0.513907,0.528354,0.505966,0.492974,0.489837,0.478118,0.515237,0.501289,0.492924,0.516182,0.476758,0.497231,0.489287,0.515135,0.476694,0.526703,0.545928,0.49917,0.493292,0.515899,0.503095,0.454557,0.020431
0.0013,0.485039,0.499314,0.495087,0.525898,0.481561,0.499909,0.502559,0.534529,0.455923,0.493372,0.472618,0.529256,0.459831,0.572997,0.526554,0.499931,0.481779,0.490805,0.537461,0.545234,0.503265,0.523226,0.511836,0.46085,0.563149,5.30101,0.59974,0.506024,0.514167,0.528323,0.506016,0.493199,0.489765,0.478316,0.514777,0.502163,0.492632,0.516247,0.476975,0.49783,0.488555,0.51559,0.476954,0.52644,0.54696,0.49861,0.493687,0.515609,0.503226,0.454732,0.020443
0.0014,0.484937,0.498968,0.4958,0.525671,0.481588,0.500862,0.502262,0.534255,0.456119,0.49349,0.472936,0.529577,0.459239,0.573118,0.527117,0.499944,0.481544,0.491303,0.53752,0.544791,0.504249,0.522654,0.512197,0.461006,0.576197,5.27649,0.612514,0.506138,0.514419,0.528286,0.506063,0.493426,0.489702,0.478521,0.514308,0.503026,0.492348,0.516303,0.477205,0.498422,0.487835,0.516022,0.477238,0.526174,0.547979,0.498053,0.494089,0.515312,0.503349,0.454918,0.0204561
0.0015,0.484843,0.498614,0.496519,0.525427,0.481628,0.50182,0.501963,0.533963,0.45633,0.493607,0.473269,0.529868,0.458691,0.573193,0.527704,0.499946,0.481317,0.491811,0.537572,0.544331,0.505254,0.522072,0.512551,0.461203,0.590138,5.25013,0.626172,0.506293,0.514661,0.528243,0.506107,0.493654,0.489649,0.478734,0.513832,0.50388,0.492072,0.516349,0.477448,0.499007,0.487128,0.516429,0.477546,0.525905,0.548984,0.497501,0.494497,0.515009,0.503463,0.455113,0.0204532
0.0016,0.484755,0.498251,0.497244,0.525166,0.481683,0.502783,0.501662,0.533655,0.456555,0.493721,0.473615,0.530129,0.458188,0.573221,0.528315,0.499937,0.481098,0.492328,0.537616,0.543857,0.50628,0.521478,0.512898,0.461444,0.604955,5.22195,0.6407,0.506491,0.514895,0.528195,0.50615,0.493883,0.489606,0.478953,0.513349,0.504721,0.491805,0.516386,0.477704,0.499585,0.486435,0.516811,0.477877,0.525633,0.549974,0.496955,0.494912,0.5147,0.50357,0.455319,0.0204659
0.0017,0.484675,0.497882,0.497973,0.524889,0.481751,0.50375,0.501359,0.53333,0.456793,0.493835,0.473974,0.53036,0.45773,0.573203,0.528948,0.499916,0.480887,0.492853,0.537653,0.543367,0.507325,0.520874,0.513239,0.461734,0.620634,5.19198,0.65608,0.506738,0.515119,0.528141,0.50619,0.494114,0.489573,0.479178,0.51286,0.505551,0.491547,0.516413,0.477973,0.500155,0.485756,0.517169,0.478233,0.525358,0.55095,0.496413,0.495333,0.514386,0.503668,0.455534,0.0204811
0.0018,0.484601,0.497506,0.498705,0.524596,0.481832,0.504722,0.501054,0.532989,0.457045,0.493947,0.474346,0.530562,0.457317,0.573138,0.529605,0.499885,0.480685,0.493388,0.537681,0.542864,0.508389,0.52026,0.513574,0.462076,0.637155,5.16026,0.672295,0.507039,0.515334,0.528081,0.506228,0.494345,0.48955,0.479409,0.512366,0.506367,0.491299,0.516431,0.478255,0.500716,0.485092,0.517501,0.478613,0.525082,0.551909,0.495879,0.49576,0.514068,0.503757,0.45576,0.0204649
0.0019,0.484534,0.497124,0.49944,0.52429,0.481926,0.505697,0.500747,0.532631,0.45731,0.494059,0.47473,0.530733,0.456949,0.573026,0.530283,0.499843,0.480492,0.49393,0.537702,0.542346,0.509471,0.519636,0.513902,0.462474,0.654502,5.12679,0.689325,0.507397,0.51554,0.528016,0.506265,0.494576,0.489538,0.479646,0.511867,0.507169,0.491061,0.51644,0.478548,0.501269,0.484444,0.517808,0.479016,0.524803,0.552853,0.49535,0.496191,0.513746,0.503837,0.455996,0.020505
0.002,0.484473,0.496736,0.500177,0.523969,0.482032,0.506677,0.500439,0.532258,0.457588,0.49417,0.475125,0.530875,0.456627,0.572869,0.530984,0.49979,0.480308,0.49448,0.537716,0.541816,0.510571,0.519004,0.514224,0.462933,0.672654,5.09163,0.70715,0.507819,0.515736,0.527946,0.5063,0.494808,0.489536,0.479887,0.511365,0.507956,0.490835,0.51644,0.478854,0.501814,0.483812,0.518089,0.479442,0.524524,0.553779,0.49483,0.496627,0.51342,0.503907,0.456242,0.020478
0.0021,0.484419,0.496344,0.500913,0.523637,0.482152,0.507659,0.500129,0.53187,0.457879,0.494282,0.475533,0.530987,0.45635,0.572666,0.531705,0.499727,0.480132,0.495038,0.537722,0.541273,0.511686,0.518364,0.51454,0.463458,0.691592,5.05478,0.72575,0.508309,0.515922,0.52787,0.506333,0.495039,0.489546,0.480133,0.51086,0.508727,0.490619,0.51643,0.479172,0.502349,0.483197,0.518345,0.479891,0.524243,0.554689,0.494316,0.497066,0.513091,0.503968,0.456498,0.020458
0.0022,0.48437,0.495947,0.50165,0.523292,0.482283,0.508646,0.499817,0.531467,0.458182,0.494393,0.475951,0.531069,0.456119,0.572418,0.532447,0.499654,0.479967,0.495602,0.537721,0.540718,0.512817,0.517716,0.51485,0.464052,0.711293,5.0163,0.745103,0.508874,0.516098,0.527788,0.506366,0.49527,0.489566,0.480384,0.510353,0.509481,0.490415,0.516412,0.479501,0.502874,0.482599,0.518576,0.480363,0.523962,0.55558,0.493811,0.49751,0.51276,0.504019,0.456764,0.020468
0.0023,0.484328,0.495546,0.502384,0.522937,0.482426,0.509635,0.499503,0.531049,0.458497,0.494505,0.476379,0.531123,0.455933,0.572125,0.533209,0.499571,0.479811,0.496173,0.537712,0.540152,0.513962,0.517061,0.515155,0.464722,0.731737,4.97621,0.765186,0.509518,0.516263,0.527702,0.506397,0.495501,0.489598,0.480638,0.509844,0.510218,0.490224,0.516385,0.479843,0.503389,0.482019,0.51878,0.480858,0.523681,0.556452,0.493315,0.497956,0.512426,0.504061,0.457041,0.0204799
0.0024,0.484292,0.495142,0.503117,0.522571,0.482581,0.510626,0.499189,0.530617,0.458824,0.494619,0.476818,0.531147,0.455793,0.571788,0.53399,0.499479,0.479664,0.496749,0.537697,0.539575,0.515121,0.516399,0.515453,0.465472,0.752898,4.93455,0.785975,0.510248,0.516419,0.52761,0.506428,0.495731,0.489641,0.480896,0.509335,0.510936,0.490045,0.516349,0.480195,0.503895,0.481458,0.518959,0.481375,0.523401,0.557305,0.492828,0.498404,0.512092,0.504092,0.457327,0.020462
0.0025,0.484262,0.494735,0.503846,0.522197,0.482747,0.51162,0.498873,0.53017,0.459161,0.494733,0.477266,0.531142,0.455698,0.571407,0.534789,0.499377,0.479528,0.497331,0.537674,0.538989,0.516293,0.515731,0.515747,0.466307,0.774755,4.89135,0.807446,0.51107,0.516565,0.527513,0.506458,0.49596,0.489696,0.481157,0.508826,0.511635,0.489879,0.516304,0.480558,0.50439,0.480915,0.519112,0.481914,0.523121,0.558139,0.49235,0.498855,0.511756,0.504113,0.457623,0.0204501
0.0026,0.484237,0.494327,0.50457,0.521814,0.482925,0.512617,0.498555,0.529711,0.45951,0.49485,0.477723,0.531109,0.455648,0.570983,0.535607,0.499266,0.479402,0.497919,0.537643,0.538393,0.517476,0.515059,0.516035,0.467234,0.797281,4.84665,0.829574,0.511988,0.516701,0.527411,0.506487,0.496189,0.489762,0.481421,0.508318,0.512315,0.489726,0.516251,0.480932,0.504874,0.480391,0.51924,0.482475,0.522842,0.558952,0.491883,0.499307,0.51142,0.504123,0.45793,0.0204611
0.0027,0.484217,0.493917,0.50529,0.521424,0.483113,0.513614,0.498237,0.529238,0.45987,0.494968,0.478189,0.531047,0.455643,0.570516,0.536441,0.499147,0.479287,0.498511,0.537606,0.537788,0.51867,0.514381,0.516318,0.468257,0.820452,4.8005,0.852332,0.513011,0.516827,0.527305,0.506516,0.496415,0.48984,0.481687,0.507812,0.512974,0.489587,0.51619,0.481317,0.505347,0.479887,0.519342,0.483057,0.522566,0.559745,0.491425,0.499761,0.511084,0.504122,0.458246,0.0204811
0.0028,0.484203,0.493506,0.506002,0.521028,0.483311,0.514614,0.497918,0.528752,0.460239,0.495088,0.478662,0.530957,0.455683,0.570008,0.537292,0.49902,0.479182,0.499107,0.537562,0.537175,0.519874,0.5137,0.516597,0.469382,0.844241,4.75293,0.875694,0.514144,0.516943,0.527193,0.506545,0.496641,0.48993,0.481955,0.507308,0.513611,0.489463,0.516121,0.481712,0.505808,0.479404,0.519418,0.483659,0.522291,0.560517,0.490979,0.500215,0.510749,0.504111,0.458572,0.020493
0.0029,0.484195,0.493095,0.506708,0.520626,0.48352,0.515614,0.497598,0.528253,0.460619,0.495211,0.479144,0.530839,0.455768,0.569458,0.538158,0.498885,0.479088,0.499707,0.537511,0.536556,0.521086,0.513015,0.516872,0.470615,0.868621,4.70398,0.899632,0.515394,0.517049,0.527077,0.506573,0.496865,0.490032,0.482225,0.506807,0.514227,0.489352,0.516044,0.482117,0.506259,0.47894,0.519469,0.484283,0.522018,0.561267,0.490544,0.500669,0.510415,0.504089,0.458908,0.020488
0.003,0.484191,0.492684,0.507405,0.52022,0.483738,0.516616,0.497277,0.527743,0.461008,0.495337,0.479633,0.530693,0.455896,0.568868,0.539038,0.498742,0.479005,0.50031,0.537453,0.535929,0.522306,0.512327,0.517143,0.471962,0.893564,4.6537,0.924117,0.516766,0.517145,0.526956,0.506602,0.497087,0.490146,0.482496,0.50631,0.51482,0.489256,0.515959,0.482532,0.506697,0.478498,0.519495,0.484926,0.521749,0.561994,0.490121,0.501123,0.510082,0.504055,0.459254,0.020458
0.0031,0.484192,0.492275,0.508093,0.519809,0.483967,0.517618,0.496956,0.527221,0.461406,0.495466,0.480128,0.530521,0.456069,0.568238,0.539933,0.498592,0.478933,0.500916,0.537388,0.535297,0.523533,0.511637,0.51741,0.47343,0.919042,4.60213,0.949122,0.518269,0.517232,0.52683,0.50663,0.497307,0.490272,0.482768,0.505818,0.515389,0.489176,0.515867,0.482955,0.507123,0.478077,0.519496,0.485588,0.521483,0.562699,0.489709,0.501577,0.509752,0.50401,0.459609,0.0204341
0.0032,0.484197,0.491866,0.508771,0.519396,0.484204,0.51862,0.496634,0.526688,0.461814,0.495598,0.48063,0.530322,0.456285,0.56757,0.54084,0.498435,0.478872,0.501525,0.537317,0.534659,0.524765,0.510946,0.517674,0.475023,0.945025,4.54932,0.974616,0.519907,0.51731,0.5267,0.506659,0.497524,0.49041,0.483041,0.50533,0.515935,0.48911,0.515768,0.483388,0.507538,0.477678,0.519471,0.48627,0.521221,0.563381,0.489311,0.502029,0.509424,0.503954,0.459974,0.0204329
0.0033,0.484208,0.49146,0.509437,0.518981,0.484451,0.519621,0.496311,0.526143,0.462229,0.495734,0.481138,0.530096,0.456543,0.566864,0.541759,0.498273,0.478823,0.502136,0.537238,0.534018,0.526002,0.510255,0.517935,0.476749,0.971484,4.49531,1.00057,0.521689,0.517379,0.526566,0.506688,0.49774,0.49056,0.483314,0.504848,0.516456,0.48906,0.515661,0.48383,0.507939,0.4773,0.519423,0.48697,0.520963,0.56404,0.488924,0.50248,0.509099,0.503886,0.460349,0.0204539
0.0034,0.484222,0.491057,0.510092,0.518564,0.484706,0.520623,0.495989,0.525589,0.462653,0.495874,0.481651,0.529845,0.456845,0.56612,0.542688,0.498104,0.478786,0.502748,0.537154,0.533372,0.527243,0.509563,0.518195,0.478613,0.998388,4.44014,1.02695,0.523621,0.51744,0.526427,0.506717,0.497954,0.490723,0.483587,0.504373,0.516952,0.489025,0.515548,0.48428,0.508329,0.476945,0.51935,0.487688,0.52071,0.564675,0.488551,0.502928,0.508777,0.503807,0.460733,0.020431
0.0035,0.484241,0.490656,0.510734,0.518148,0.48497,0.521623,0.495666,0.525024,0.463085,0.496019,0.482168,0.529568,0.457188,0.565341,0.543628,0.497929,0.47876,0.503361,0.537063,0.532724,0.528486,0.508872,0.518453,0.480621,1.02571,4.38388,1.05373,0.525709,0.517492,0.526284,0.506747,0.498165,0.490898,0.48386,0.503905,0.517422,0.489006,0.515428,0.484739,0.508705,0.476612,0.519253,0.488423,0.520462,0.565286,0.488191,0.503375,0.50846,0.503716,0.461126,0.0204382
0.0036,0.484264,0.49026,0.511362,0.517732,0.485242,0.522623,0.495344,0.524449,0.463524,0.496167,0.482691,0.529266,0.457573,0.564527,0.544577,0.49775,0.478746,0.503974,0.536965,0.532073,0.52973,0.508182,0.51871,0.482781,1.05341,4.32656,1.08088,0.52796,0.517537,0.526137,0.506778,0.498373,0.491085,0.484132,0.503445,0.517867,0.489003,0.515302,0.485205,0.509069,0.476302,0.519132,0.489175,0.520219,0.565872,0.487845,0.503818,0.508147,0.503613,0.461529,0.0204232
0.0037,0.484291,0.489868,0.511975,0.517317,0.485522,0.52362,0.495021,0.523866,0.463971,0.496321,0.483217,0.528939,0.457998,0.563679,0.545534,0.497566,0.478744,0.504588,0.536861,0.531422,0.530974,0.507494,0.518966,0.485098,1.08147,4.26823,1.10836,0.530381,0.517575,0.525987,0.506809,0.498579,0.491285,0.484403,0.502992,0.518284,0.489017,0.51517,0.485678,0.50942,0.476015,0.518988,0.489944,0.519982,0.566434,0.487513,0.504259,0.507838,0.503499,0.461941,0.020447
0.0038,0.484322,0.48948,0.512573,0.516904,0.48581,0.524616,0.494699,0.523273,0.464424,0.496479,0.483747,0.528588,0.458464,0.562799,0.546498,0.497378,0.478755,0.505202,0.536751,0.530769,0.532218,0.506809,0.519223,0.487579,1.10984,4.20895,1.13614,0.532978,0.517606,0.525832,0.506841,0.498782,0.491497,0.484673,0.502549,0.518675,0.489046,0.515032,0.486158,0.509757,0.475751,0.518821,0.490728,0.519752,0.56697,0.487195,0.504696,0.507535,0.503373,0.462362,0.0204599
0.0039,0.484356,0.489098,0.513155,0.516495,0.486105,0.52561,0.494378,0.522672,0.464883,0.496642,0.48428,0.528214,0.458969,0.561886,0.547467,0.497186,0.478777,0.505815,0.536634,0.530116,0.53346,0.506128,0.51948,0.49023,1.1385,4.14876,1.16419,0.535759,0.517632,0.525674,0.506874,0.498982,0.491721,0.484942,0.502115,0.519038,0.489092,0.514889,0.486645,0.510082,0.47551,0.518631,0.491527,0.519529,0.567481,0.486891,0.505128,0.507238,0.503234,0.462792,0.0204508
0.004,0.484394,0.488722,0.513719,0.516089,0.486408,0.526601,0.494057,0.522063,0.465349,0.496811,0.484815,0.527817,0.459512,0.560943,0.548442,0.496991,0.478812,0.506426,0.536512,0.529465,0.534698,0.505451,0.519739,0.493056,1.16742,4.08772,1.19248,0.53873,0.517652,0.525512,0.506907,0.49918,0.491957,0.485209,0.501691,0.519374,0.489154,0.514741,0.487139,0.510392,0.475293,0.518419,0.492341,0.519313,0.567966,0.486602,0.505557,0.506947,0.503084,0.463231,0.020437
0.0041,0.484436,0.488352,0.514266,0.515687,0.486718,0.527588,0.493736,0.521446,0.465821,0.496985,0.485353,0.527397,0.460094,0.559971,0.54942,0.496793,0.478859,0.507036,0.536383,0.528815,0.535933,0.504779,0.520001,0.496065,1.19655,4.02587,1.22096,0.541897,0.517668,0.525347,0.506942,0.499374,0.492206,0.485474,0.501277,0.519681,0.489233,0.514588,0.487638,0.51069,0.475099,0.518185,0.493168,0.519104,0.568425,0.486328,0.505981,0.506662,0.502922,0.463679,0.020438
0.0042,0.48448,0.487989,0.514793,0.515291,0.487034,0.528573,0.493417,0.520822,0.466298,0.497165,0.485893,0.526954,0.460714,0.558971,0.5504,0.496593,0.478919,0.507644,0.536248,0.528167,0.537162,0.504112,0.520266,0.499262,1.22588,3.96328,1.24962,0.545266,0.51768,0.525179,0.506977,0.499566,0.492467,0.485737,0.500874,0.51996,0.489328,0.514431,0.488143,0.510974,0.474929,0.517931,0.494009,0.518903,0.568858,0.486068,0.506399,0.506384,0.502748,0.464135,0.020479
0.0043,0.484527,0.487633,0.515302,0.514901,0.487357,0.529553,0.493099,0.520191,0.46678,0.49735,0.486434,0.526491,0.461369,0.557943,0.551383,0.496391,0.478992,0.508249,0.536108,0.527523,0.538385,0.503452,0.520536,0.502654,1.25535,3.9,1.27841,0.548845,0.51769,0.525007,0.507014,0.499754,0.49274,0.485998,0.500483,0.520209,0.48944,0.514269,0.488653,0.511245,0.474783,0.517655,0.494861,0.518711,0.569265,0.485824,0.506813,0.506113,0.502562,0.4646,0.0204301
0.0044,0.484578,0.487286,0.51579,0.514518,0.487686,0.53053,0.492782,0.519554,0.467268,0.497542,0.486976,0.526007,0.46206,0.55689,0.552366,0.496189,0.479077,0.508851,0.535961,0.526882,0.5396,0.502799,0.52081,0.506246,1.28495,3.83607,1.3073,0.552639,0.517698,0.524833,0.507051,0.49994,0.493025,0.486256,0.500103,0.52043,0.489568,0.514104,0.489168,0.511502,0.474661,0.51736,0.495726,0.518528,0.569645,0.485596,0.50722,0.50585,0.502364,0.465073,0.020437
0.0045,0.484631,0.486946,0.516257,0.514142,0.488021,0.531501,0.492466,0.51891,0.467759,0.497739,0.487519,0.525502,0.462786,0.555813,0.553348,0.495985,0.479176,0.50945,0.535809,0.526247,0.540807,0.502154,0.521091,0.510045,1.31463,3.77155,1.33626,0.556654,0.517705,0.524656,0.507089,0.500122,0.493322,0.486511,0.499736,0.520622,0.489712,0.513935,0.489687,0.511745,0.474562,0.517045,0.496601,0.518353,0.569999,0.485383,0.507622,0.505595,0.502154,0.465555,0.020447
0.0046,0.484687,0.486615,0.516703,0.513775,0.488362,0.532468,0.492152,0.518262,0.468256,0.497943,0.488062,0.524978,0.463546,0.554712,0.554328,0.495781,0.479287,0.510045,0.535651,0.525616,0.542005,0.501518,0.521378,0.514055,1.34437,3.70649,1.36526,0.560896,0.517712,0.524476,0.507129,0.500302,0.49363,0.486763,0.499381,0.520784,0.489873,0.513763,0.49021,0.511975,0.474487,0.51671,0.497487,0.518189,0.570325,0.485185,0.508017,0.505348,0.501932,0.466044,0.020463
0.0047,0.484745,0.486293,0.517127,0.513416,0.488709,0.533429,0.49184,0.517607,0.468756,0.498153,0.488605,0.524434,0.464339,0.55359,0.555305,0.495577,0.479411,0.510636,0.535488,0.524992,0.543191,0.500891,0.521675,0.518283,1.37413,3.64096,1.39425,0.565371,0.517722,0.524293,0.507169,0.500478,0.493951,0.487012,0.499039,0.520916,0.49005,0.513589,0.490736,0.512191,0.474436,0.516358,0.498382,0.518034,0.570625,0.485003,0.508406,0.50511,0.501699,0.466541,0.020448
0.0048,0.484806,0.485981,0.517528,0.513066,0.489061,0.534385,0.491529,0.516949,0.46926,0.498369,0.489147,0.523872,0.465164,0.552448,0.556278,0.495374,0.479548,0.511222,0.535319,0.524374,0.544366,0.500274,0.52198,0.522735,1.40386,3.575,1.4232,0.570085,0.517734,0.524109,0.507211,0.500652,0.494283,0.487258,0.498711,0.521019,0.490243,0.513412,0.491266,0.512394,0.474408,0.515988,0.499286,0.517889,0.570898,0.484837,0.508788,0.504881,0.501454,0.467046,0.020468
0.0049,0.484869,0.485678,0.517905,0.512726,0.489419,0.535334,0.491221,0.516285,0.469767,0.498591,0.489688,0.523292,0.46602,0.551287,0.557246,0.495173,0.479698,0.511803,0.535144,0.523765,0.545527,0.499669,0.522297,0.527415,1.43355,3.50866,1.45209,0.575042,0.51775,0.523922,0.507253,0.500822,0.494626,0.487501,0.498396,0.521092,0.490452,0.513233,0.491799,0.512584,0.474404,0.5156,0.500198,0.517755,0.571143,0.484687,0.509162,0.50466,0.501197,0.467559,0.0204659
0.005,0.484934,0.485386,0.518259,0.512398,0.489782,0.536277,0.490915,0.515618,0.470277,0.49882,0.490229,0.522695,0.466906,0.550108,0.558207,0.494973,0.479861,0.512379,0.534964,0.523163,0.546675,0.499075,0.522625,0.532328,1.46316,3.44201,1.48088,0.580248,0.517771,0.523733,0.507297,0.50099,0.49498,0.48774,0.498095,0.521135,0.490677,0.513053,0.492333,0.51276,0.474424,0.515196,0.501118,0.517632,0.571362,0.484552,0.509529,0.50445,0.500929,0.468079,0.0204749
0.0051,0.485002,0.485104,0.518588,0.51208,0.49015,0.537212,0.490611,0.514948,0.470791,0.499056,0.490767,0.522082,0.467821,0.548913,0.559161,0.494776,0.480037,0.512949,0.534779,0.522571,0.547808,0.498493,0.522967,0.53748,1.49264,3.3751,1.50952,0.585708,0.5178,0.523543,0.507341,0.501155,0.495346,0.487975,0.497808,0.521148,0.490917,0.512871,0.49287,0.512922,0.474467,0.514777,0.502044,0.51752,0.571553,0.484434,0.509889,0.504249,0.50065,0.468606,0.020474
0.0052,0.485071,0.484833,0.518892,0.511774,0.490522,0.53814,0.49031,0.514274,0.471307,0.499298,0.491304,0.521452,0.468764,0.547703,0.560106,0.494582,0.480226,0.513513,0.534588,0.521989,0.548924,0.497925,0.523323,0.542876,1.52197,3.30798,1.538,0.591426,0.517838,0.523351,0.507387,0.501317,0.495723,0.488206,0.497536,0.521131,0.491173,0.512688,0.493408,0.513071,0.474534,0.514342,0.502975,0.51742,0.571717,0.484331,0.51024,0.504058,0.500359,0.46914,0.020472
